type	disc	id	competitor_price	product_name	our_price	inventory	demand_score	img_url	timestamp	url			
phone		B0FBRM15FH	https://www.amazon.in/-/bn/dp/B0FBRM15FH/	"Redmi A4 5G (স্টারি ব্ল্যাক, 6GB RAM, 128GB স্টোরেজ) | সেগমেন্টের বৃহত্তম 6.88in 120Hz | 50MP ডুয়াল ক্যামেরা | 18W দ্রুত চার্জিং | বাক্সে চার্জার"	9799	10		https://m.media-amazon.com/images/I/710SCukwhcL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FBRM15FH/	100		
phone		B0DLW44CGS	https://www.amazon.in/-/bn/dp/B0DLW44CGS/	"Redmi A4 5G (স্পার্কল পার্পল, 4GB RAM, 128GB স্টোরেজ) | সেগমেন্টের বৃহত্তম 6.88in 120Hz | 50MP ডুয়াল ক্যামেরা | 18W দ্রুত চার্জিং | বাক্সে চার্জার"	8799	10		https://m.media-amazon.com/images/I/81BGKLI+cWL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DLW44CGS/	100		
phone		B0FN7QTRPY	https://www.amazon.in/-/bn/dp/B0FN7QTRPY/	"Samsung Galaxy M07 (কালো, 4GB RAM, 64GB স্টোরেজ) | MediaTek Helio G99 | IP54 রেটিং | 50MP অটো ফোকাস ক্যামেরা | 7.6mm স্লিম | 5000mAh ব্যাটারি | 25W দ্রুত চার্জিং | 6 Gen OS আপগ্রেড | চার্জার ছাড়া"	7849	10		https://m.media-amazon.com/images/I/610lbucItmL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FN7QTRPY/	100		
phone		B0F53SH9LJ	https://www.amazon.in/-/bn/dp/B0F53SH9LJ/	"POCO C71, কুল ব্লু (6GB, 128GB)"	7499	10		https://m.media-amazon.com/images/I/51FgDipEA3L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F53SH9LJ/	100		
phone		B0CWPDH74H	https://www.amazon.in/-/bn/dp/B0CWPDH74H/	"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB স্টোরেজ) | AI | মেটাল ফ্রেম | 50 MP মেইন ক্যামেরা (OIS) | সুপার HDR ভিডিও | নাইটোগ্রাফি | IP67 | কর্নিং গরিলা গ্লাস Victus+ | sAMOLED ডিসপ্লে"	24999	10		https://m.media-amazon.com/images/I/71auR6K7DpL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CWPDH74H/	100		
phone		B0F788N3LJ	https://www.amazon.in/-/bn/dp/B0F788N3LJ/	"CMF ফোন 2 প্রো 5G (সাদা, 8GB RAM, 128GB স্টোরেজ)"	18640	10		https://m.media-amazon.com/images/I/71l4ZcTLEYL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F788N3LJ/	100		
phone		B0FC5QGMZ1	https://www.amazon.in/-/bn/dp/B0FC5QGMZ1/	"iQOO Z10 Lite 5G (টাইটানিয়াম ব্লু, 8GB RAM, 256GB স্টোরেজ) | 6000 mAh ব্যাটারি | ডাইমেনসিটি 6300 5G প্রসেসর 433K+* AnTuTu স্কোর সহ | IP64 রেটেড এবং মিলিটারি গ্রেড শক-রেজিস্ট্যান্স*"	14999	10		https://m.media-amazon.com/images/I/61vww2LWl9L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FC5QGMZ1/	100		
phone		B0DPW2M4JR	https://www.amazon.in/-/bn/dp/B0DPW2M4JR/	"Motorola G35 5G (লিফ গ্রিন, 4+128)"	10392.99	10		https://m.media-amazon.com/images/I/61s1+nNRFbL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DPW2M4JR/	100		
phone		B0FP5F44J8	https://www.amazon.in/-/bn/dp/B0FP5F44J8/	"Lava Bold N1 Lite (ক্রিস্টাল গোল্ড, 3 GB RAM, 64 GB স্টোরেজ) | 6.75"" HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং ফোন-কভার"	5999	10		https://m.media-amazon.com/images/I/71RwVkNGo4L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FP5F44J8/	100		
phone		B0FXRKSM84	https://www.amazon.in/-/bn/dp/B0FXRKSM84/	"Motorola g35 5G (মিডনাইট ব্ল্যাক, 128 GB) (8 GB RAM)"	12674	10		https://m.media-amazon.com/images/I/41fYHngudNL._AC_UY436_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FXRKSM84/	100		
phone		B0DX6P3RX9	https://www.amazon.in/-/bn/dp/B0DX6P3RX9/	"Samsung Galaxy M06 5G (সেজ গ্রিন, 4GB RAM, 128 GB স্টোরেজ) | MediaTek Dimensity 6300 | AnTuTu স্কোর 422K+ | 12 5G ব্যান্ড | 25W দ্রুত চার্জিং | 4 Gen OS আপগ্রেড | চার্জার ছাড়া"	10999	10		https://m.media-amazon.com/images/I/71evPv-TvmL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DX6P3RX9/	100		
phone		B0G4BDQ4BH	https://www.amazon.in/-/bn/dp/B0G4BDQ4BH/	"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker"	15499	10		https://m.media-amazon.com/images/I/81RhiMu3iJL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G4BDQ4BH/	100		
phone		B0FCMLCX46	https://www.amazon.in/-/bn/dp/B0FCMLCX46/	OnePlus Nord CE5 | বিশাল 7100mAh ব্যাটারি | MediaTek Dimensity 8350 Apex | OnePlus AI দ্বারা চালিত | 8GB + 128GB | কালো ইনফিনিটি	24998	10		https://m.media-amazon.com/images/I/61IOa9IrlaL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FCMLCX46/	100		
phone		B0F5Q5FWT4	https://www.amazon.in/-/bn/dp/B0F5Q5FWT4/	"POCO M7 5G সাটিন ব্ল্যাক 8GB RAM|128GB ROM|SD4 Gen2 প্রসেসর|6.88"" HD+ ডিসপ্লে|50MP ক্যামেরা|8MP ফ্রন্ট ক্যামেরা|5160 mAh ব্যাটারি"	10999	10		https://m.media-amazon.com/images/I/71EfJ+H1uRL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F5Q5FWT4/	100		
phone		B0FG2PFMG2	https://www.amazon.in/-/bn/dp/B0FG2PFMG2/	"realme NARZO 80 Lite 4G (ওবসিডিয়ান ব্ল্যাক, 6GB+128GB) | 6300mAh সেগমেন্টের বৃহত্তম ব্যাটারি | 7.94mm স্লিম ডিজাইন | 300% আল্ট্রা ভলিউম | পালস লাইট: 9 কালার, 5 গ্লো মোড | Ai Assist"	9499	10		https://m.media-amazon.com/images/I/71DKLMeMYuL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FG2PFMG2/	100		
phone		B07WHRDNFF	https://www.amazon.in/-/bn/dp/B07WHRDNFF/	"vivo Y19e (টাইটানিয়াম সিলভার, 4GB RAM, 64GB স্টোরেজ) নো কস্ট EMI / অতিরিক্ত এক্সচেঞ্জ অফার সহ | চার্জার সহ"	8999	10		https://m.media-amazon.com/images/I/71wLZ1OCehL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B07WHRDNFF/	100		
phone		B0D4JLSGBB	https://www.amazon.in/-/bn/dp/B0D4JLSGBB/	"Motorola Edge 50 Fusion 5G (মার্শমেলো ব্লু, 12GB RAM, 256GB স্টোরেজ)"	21880	10		https://m.media-amazon.com/images/I/510jP6IUOrL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D4JLSGBB/	100		
phone		B0FSKXG9LZ	https://www.amazon.in/-/bn/dp/B0FSKXG9LZ/	"HMD Touch 4G, বিশ্বের প্রথম হাইব্রিড ফোন | এক্সপ্রেস চ্যাট (Android এবং iOS এর সাথে কাজ করে), ক্লাউড ফোন অ্যাপস, Wi-Fi এবং হটস্পটের মাধ্যমে চ্যাট এবং ভিডিও কল উপভোগ করুন, 1 বছরের প্রতিস্থাপনের"	4199	10		https://m.media-amazon.com/images/I/7109zH4hsNL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FSKXG9LZ/	100		
phone		B0FN7RN9TH	https://www.amazon.in/-/bn/dp/B0FN7RN9TH/	"Samsung Galaxy M17 5G (স্যাফায়ার ব্ল্যাক, 4GB RAM, 128GB স্টোরেজ) | 50MP OIS ট্রিপল ক্যামেরা| গরিলা গ্লাস ভিক্টাস | IP54 রেটিং | 6 Gen of OS আপগ্রেড| AI| সার্কল টু সার্চ| জেমিনি লাইভ | চার্জার ছাড়া"	14499	10		https://m.media-amazon.com/images/I/71AsOAOVQmL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FN7RN9TH/	100		
phone		B0DZTQ44FC	https://www.amazon.in/-/bn/dp/B0DZTQ44FC/	"Nothing Phone (3a) Pro 5G (Black, 8GB RAM + 256GB Storage)"	29835	10		https://m.media-amazon.com/images/I/61z7L-CrjYL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DZTQ44FC/	100		
phone		B0F194NC2H	https://www.amazon.in/-/bn/dp/B0F194NC2H/	"Vivo T4x 5G (মেরিন ব্লু, 128 GB) (8 GB RAM)"	16499	10		https://m.media-amazon.com/images/I/81-HKhoE-JL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F194NC2H/	100		
phone		B0G3SWTTQ7	https://www.amazon.in/-/bn/dp/B0G3SWTTQ7/	"Motorola G57 Power 5G (কর্সের, 8GB RAM, 128GB স্টোরেজ) | Snapdragon 6s Gen 4 প্রসেসর | 6.72"" FHD+ ডিসপ্লে | 50MP LYT-600 + 8MP আলট্রাওয়াইড | 8MP সেলফি ক্যামেরা | 7000mAh ব্যাটারি, 33W টার্বো পাওয়ার"	15239	10		https://m.media-amazon.com/images/I/41kKGEM47iL._AC_UY436_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G3SWTTQ7/	100		
phone		B0DP91YFG3	https://www.amazon.in/-/bn/dp/B0DP91YFG3/	"Lava O3 (গ্লসি হোয়াইট, 3 GB RAM, 64 GB স্টোরেজ) | বৃহত্তম 6.75"" HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং ফোন-কভার বাক্সে"	5799	10		https://m.media-amazon.com/images/I/51yt934CiPL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DP91YFG3/	100		
phone		B0F6CY1S9Z	https://www.amazon.in/-/bn/dp/B0F6CY1S9Z/	"Google Pixel 9A (ওবসিডিয়ান, 256 GB) (8 GB RAM)"	40300	10		https://m.media-amazon.com/images/I/61vPDPr-RzL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F6CY1S9Z/	100		
phone		B0F3P4D4R3	https://www.amazon.in/-/bn/dp/B0F3P4D4R3/	Redmi A5 Pondicherry Blue (4GB RAM 128GB স্টোরেজ) | রয়্যাল ডিজাইন | সেগমেন্টের বৃহত্তম 17.47cm (6.88) এবং স্মুটেস্ট 120Hz ডিসপ্লে | 5200mAh বড় ব্যাটারি | 2TB পর্যন্ত প্রসারণযোগ্য স্টোরেজ	7999	10		https://m.media-amazon.com/images/I/51EAIIHKE0L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F3P4D4R3/	100		
phone		B0F9TS623W	https://www.amazon.in/-/bn/dp/B0F9TS623W/	"realme NARZO 80 Lite 5G (অনিক্স ব্ল্যাক, 6GB+128GB) | 6000mAh দীর্ঘস্থায়ী ব্যাটারি | MediaTek Dimensity 6300 5G | AI Assist | IP64 রেটেড জল এবং ধুলো প্রতিরোধ | মিলিটারি-গ্রেড স্থায়িত্ব"	12499	10		https://m.media-amazon.com/images/I/71R6-3GIe2L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F9TS623W/	100		
phone		B0C5RJDJPV	https://www.amazon.in/-/bn/dp/B0C5RJDJPV/	"Nokia অল-নিউ 105 সিঙ্গেল সিম কিপ্যাড ফোন বিল্ট-ইন UPI পেমেন্ট, দীর্ঘস্থায়ী ব্যাটারি, ওয়্যারলেস FM রেডিও সহ | 1 বছরের রিপ্লেসমেন্ট গ্যারান্টি | সায়ান"	1199	10		https://m.media-amazon.com/images/I/61v3V9bh1iL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0C5RJDJPV/	100		
phone		B0FJFVBSF4	https://www.amazon.in/-/bn/dp/B0FJFVBSF4/	Redmi 15 5G ফ্রস্টেড হোয়াইট 8GB + 256GB | সেগমেন্টের বৃহত্তম 7000mAhA ব্যাটারি | সেগমেন্টের বৃহত্তম ডিসপ্লে 17.53cm (6.9) 144Hz পর্যন্ত | Snapdragon 6s Gen 3 | 18W রিভার্স চার্জিং | 50MP AI ডুয়াল	18499	10		https://m.media-amazon.com/images/I/71v4+LA3M6L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FJFVBSF4/	100		
phone		B0G49VMCZ3	https://www.amazon.in/-/bn/dp/B0G49VMCZ3/	"realme NARZO 90 5G (বিজয় গোল্ড, 8GB+128GB) | 7000mAh বৃহত্তম ব্যাটারি | 60W দ্রুততম চার্জিং | 50MP ফ্রন্ট এবং রিয়ার AI ক্যামেরা | 4000nits উজ্জ্বল ডিসপ্লে | AI অ্যাসিস্ট | IP69 ধুলো এবং জল প্রতিরোধী"	18499	10		https://m.media-amazon.com/images/I/811u8KqIIVL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G49VMCZ3/	100		
phone		B0F83HMDDR	https://www.amazon.in/-/bn/dp/B0F83HMDDR/	"Lava Bold N1 (রেডিয়েন্ট ব্ল্যাক, 4 GB RAM, 64 GB স্টোরেজ) | 6.75 inch (90 Hz) HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং"	5999	10		https://m.media-amazon.com/images/I/61ashrm0SzL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F83HMDDR/	100		
phone		B0F2HDWBNK	https://www.amazon.in/-/bn/dp/B0F2HDWBNK/	"iQOO Z10 5G (গ্লেসিয়ার সিলভার, 12GB RAM, 256GB স্টোরেজ) | ভারতের সর্বকালের বৃহত্তম 7300 mAh ব্যাটারি | Snapdragon 7s Gen 3 প্রসেসর | সেগমেন্টে উজ্জ্বলতম কোয়াড কার্ভড AMOLED ডিসপ্লে"	26999	10		https://m.media-amazon.com/images/I/61ca566nQ0L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F2HDWBNK/	100		
phone		B0FDB9ZCTD	https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/	"Samsung Galaxy M36 5G (VBlack, 8 GB RAM, 128 GB স্টোরেজ) | সার্কল টু সার্চ| Google Gemini| কর্নিং গরিলা গ্লাস ভিক্টাস+| 7.7mm স্লিম| AI বর্ধিত 50 MP OIS ট্রিপল ক্যামেরা| তুলনাহীন নাইটোগ্রাফি"	21499	10		https://m.media-amazon.com/images/I/61FcXMhjr8L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/	100		
phone		B0FDB9ZCTD	https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/	"Samsung Galaxy M36 5G (VBlack, 8 GB RAM, 128 GB স্টোরেজ) | সার্কল টু সার্চ| Google Gemini| কর্নিং গরিলা গ্লাস ভিক্টাস+| 7.7mm স্লিম| AI বর্ধিত 50 MP OIS ট্রিপল ক্যামেরা| তুলনাহীন নাইটোগ্রাফি"	21499	10		https://m.media-amazon.com/images/I/61FcXMhjr8L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/	100		
phone		B0F193CRS5	https://www.amazon.in/-/bn/dp/B0F193CRS5/	"VIVO T4x (Pronto Purple, 8GB, 128GB)"	16499	10		https://m.media-amazon.com/images/I/81SpTOTVQAL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F193CRS5/	100		
phone		B0F83HMDDR	https://www.amazon.in/-/bn/dp/B0F83HMDDR/	"Lava Bold N1 (রেডিয়েন্ট ব্ল্যাক, 4 GB RAM, 64 GB স্টোরেজ) | 6.75 inch (90 Hz) HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং"	5999	10		https://m.media-amazon.com/images/I/61ashrm0SzL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F83HMDDR/	100		
phone		B0FZSWZZW2	https://www.amazon.in/-/bn/dp/B0FZSWZZW2/	OnePlus 15R | 12GB+256GB | চারকোল ব্ল্যাক | বিশ্বের প্রথম Snapdragon 8 Gen 5 | 7400mAh ব্যাটারি | ব্যক্তিগতকৃত AI | গেম-চেঞ্জিং 165Hz ডিসপ্লে | IP68 IP69 IP66 এবং IP69K | 4K 120fps ভিডিও	47998	10		https://m.media-amazon.com/images/I/61AsNTuJ6mL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FZSWZZW2/	100		
phone		B0D78X544X	https://www.amazon.in/-/bn/dp/B0D78X544X/	"Redmi 13 5G, হাওয়াইয়ান ব্লু, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP প্রো গ্রেড ক্যামেরা | 6.79in সেগমেন্টের বৃহত্তম ডিসপ্লে"	13899	10		https://m.media-amazon.com/images/I/81CQZB2t52L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D78X544X/	100		
phone		B0G1YM8511	https://www.amazon.in/-/bn/dp/B0G1YM8511/	"Motorola G67 Power 5G (প্যানটোন প্যারাসুট বেগুনি, 8GB RAM, 128GB স্টোরেজ) | 6.7"" FHD+ 120Hz LCD ডিসপ্লে | Snapdragon 7s Gen2 প্রসেসর | 50MP + 8MP UW ক্যামেরা | 30W চার্জার সহ 7000mAh ব্যাটারি | IP64"	15790	10		https://m.media-amazon.com/images/I/41ArOGwXLaL._AC_UY436_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G1YM8511/	100		
phone		B0D73TQLFZ	https://www.amazon.in/-/bn/dp/B0D73TQLFZ/	"Samsung Galaxy Z Fold6 5G স্মার্টফোন Galaxy AI সহ (সিলভার শ্যাডো, 12GB RAM, 256GB স্টোরেজ), 50MP হাই-রেজোলিউশন ক্যামেরা, Snapdragon 8 Gen 3, Google Gemini"	109999	10		https://m.media-amazon.com/images/I/61BgEfmZC8L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D73TQLFZ/	100		
phone		B0DXF1JBH5	https://www.amazon.in/-/bn/dp/B0DXF1JBH5/	"Samsung Galaxy A06 5G (গ্রে, 4GB RAM, 64GB স্টোরেজ) | 50MP ডুয়াল ক্যামেরা | 4 Gen OS আপগ্রেড | IP54 রেটিং | ভয়েস ফোকাস"	11999	10		https://m.media-amazon.com/images/I/71LnNBLykaL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DXF1JBH5/	100		
phone		B0FR9G417V	https://www.amazon.in/-/bn/dp/B0FR9G417V/	"vivo V60e 5G (এলিট পার্পল, 8GB RAM, 128GB স্টোরেজ) নো কস্ট EMI/অতিরিক্ত এক্সচেঞ্জ অফার সহ"	29999	10		https://m.media-amazon.com/images/I/71BiI-RQ+-L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FR9G417V/	100		
phone		B0F77VWZM5	https://www.amazon.in/-/bn/dp/B0F77VWZM5/	"CMF ফোন 2 প্রো 5G (হালকা সবুজ, 8GB RAM, 128GB স্টোরেজ)"	18399	10		https://m.media-amazon.com/images/I/61nFKBxklcL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F77VWZM5/	100		
phone		B0G2B2QVLL	https://www.amazon.in/-/bn/dp/B0G2B2QVLL/	REDMI 15C 5G ডাস্ক পার্পল 6GB + 128GB | রয়্যাল ডিজাইন | বিশাল 6000mAh ব্যাটারি | সেগমেন্টের বৃহত্তম 17.53cm ডিসপ্লে 120Hz পর্যন্ত | MediaTek Dimensity 6300 | 33W দ্রুত চার্জিং | 50MP AI ডুয়াল	13999	10		https://m.media-amazon.com/images/I/719GNPKA8OL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G2B2QVLL/	100		
phone		B0F77XPC16	https://www.amazon.in/-/bn/dp/B0F77XPC16/	"CMF ফোন 2 প্রো 5G (সাদা, 8GB RAM, 256GB স্টোরেজ)"	20800	10		https://m.media-amazon.com/images/I/41jgMBzZ0KL._AC_UY500_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F77XPC16/	100		
phone		B0G3X99DLF	https://www.amazon.in/-/bn/dp/B0G3X99DLF/	"realme P4X 5G স্মার্টফোন 6.72 inch, 7000mAh ব্যাটারি, 45W ফাস্ট চার্জিং ডাইমেনসিটি 7400 আল্ট্রা 4nm অক্টা-কোর চিপসেট প্রসেসর (সবুজ, 128, GB, 6, GB)"	15399	10		https://m.media-amazon.com/images/I/71+nUkNc2rL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G3X99DLF/	100		
phone		B0DPW21322	https://www.amazon.in/-/bn/dp/B0DPW21322/	"Motorola G35 5G (মিডনাইট ব্ল্যাক, 4+128)"	10790	10		https://m.media-amazon.com/images/I/61Krt4z4KmL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DPW21322/	100		
phone		B0G485GN9S	https://www.amazon.in/-/bn/dp/B0G485GN9S/	"Nothing Phone (3a) Lite (সাদা, 256 GB) (8 GB RAM)"	22299	10		https://m.media-amazon.com/images/I/717B2B7Hm8L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G485GN9S/	100		
phone		B0G14HJLGD	https://www.amazon.in/-/bn/dp/B0G14HJLGD/	"Google Pixel 10 Pro (চীনামাটির বাসন, 256 GB) (16 GB RAM)"	99589	10		https://m.media-amazon.com/images/I/31gNV1NPgwL._AC_UY436_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G14HJLGD/	100		
phone		B0FVWFSWD7	https://www.amazon.in/-/bn/dp/B0FVWFSWD7/	"Motorola Moto g06 Power (প্যানটোন টেন্ড্রিল, 4GB RAM, 64GB স্টোরেজ) | 7000mAh ব্যাটারি | 6.88"" 120Hz HD+ ডিসপ্লে | 50MP ক্যামেরা | Android 15 | MediaTek Helio G81 | IP64 | গরিলা গ্লাস 3"	8455	10		https://m.media-amazon.com/images/I/51dC2j6AEfL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FVWFSWD7/	100		
phone		B0DRKM9R41	https://www.amazon.in/-/bn/dp/B0DRKM9R41/	"POCO C75 5G, Enchanted Green (4GB, 64GB)"	8490	10		https://m.media-amazon.com/images/I/61HGhIw9m2L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DRKM9R41/	100		
phone		B0DPS62DYH	https://www.amazon.in/-/bn/dp/B0DPS62DYH/	"OnePlus 13R | OnePlus AI সহ স্মার্ট | লাইফটাইম ডিসপ্লে ওয়ারেন্টি (12GB RAM, 256GB স্টোরেজ Nebula Noir)"	40999	10		https://m.media-amazon.com/images/I/61muVCIy-uL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DPS62DYH/	100		
phone		B0F7LMLR28	https://www.amazon.in/-/bn/dp/B0F7LMLR28/	"Samsung Galaxy S25 Edge 5G AI স্মার্টফোন (টাইটানিয়াম সিলভার, 12GB RAM, 512GB স্টোরেজ) | যথার্থ টাইটানিয়াম দিয়ে নির্মিত | আল্ট্রা-স্লিক এবং প্রিমিয়াম 200 MP ক্যামেরা সহ | Snapdragon 8 Elite for"	101999	10		https://m.media-amazon.com/images/I/71Rn0YmeDuL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F7LMLR28/	100		
phone		B0FPFM8HPN	https://www.amazon.in/-/bn/dp/B0FPFM8HPN/	"Google Pixel 10 Pro 5G (মুনস্টোন, 16GB RAM, 256GB স্টোরেজ)"	98999	10		https://m.media-amazon.com/images/I/31y93k7DsXL._AC_UY436_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FPFM8HPN/	100		
phone		B0FNLPWXV7	https://www.amazon.in/-/bn/dp/B0FNLPWXV7/	"Samsung Galaxy S25 Ultra 5G (টাইটানিয়াম গ্রে, 12GB RAM, 512GB স্টোরেজ)"	119990	10		https://m.media-amazon.com/images/I/41NvIUsrp4L._AC_UY500_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FNLPWXV7/	100		
phone		B0CBKKBGWZ	https://www.amazon.in/-/bn/dp/B0CBKKBGWZ/	"Nokia 130 মিউজিক | মিউজিক প্লেয়ার এবং ওয়্যারলেস FM রেডিও সহ বিল্ট-ইন পাওয়ারফুল লাউড স্পিকার | ডেডিকেটেড মিউজিক বাটন | বড় 2.4"" ডিসপ্লে | 1 মাসের স্ট্যান্ডবাই ব্যাটারি লাইফ | নীল"	1849	10		https://m.media-amazon.com/images/I/616nGg8LpsL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CBKKBGWZ/	100		
phone		B0DZTQBWXB	https://www.amazon.in/-/bn/dp/B0DZTQBWXB/	"Nothing Phone (3a) Pro 5G (কালো, 12GB RAM + 256GB স্টোরেজ)"	32385	10		https://m.media-amazon.com/images/I/41rP1ZQlF6L._AC_UY640_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DZTQBWXB/	100		
phone		B0DVC857PM	https://www.amazon.in/-/bn/dp/B0DVC857PM/	Samsung Galaxy S25 Plus 5G (12GB RAM + 256GB স্টোরেজ) সিলভার শ্যাডো	67999	10		https://m.media-amazon.com/images/I/61l1LF0C0CL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DVC857PM/	100		
phone		B0DHL85K81	https://www.amazon.in/-/bn/dp/B0DHL85K81/	"Samsung Galaxy S24 FE 5G AI স্মার্টফোন (মিন্ট, 8GB RAM, 128GB স্টোরেজ)"	37999	10		https://m.media-amazon.com/images/I/71ZEUU8JejL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DHL85K81/	100		
phone		B0CHX1W1XY	https://www.amazon.in/-/bn/dp/B0CHX1W1XY/	Apple iPhone 15 (128 GB) - কালো	54790	10		https://m.media-amazon.com/images/I/71657TiFeHL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CHX1W1XY/	100		
