type,disc,id,product_name,competitor_price,our_price,inventory,demand_score,img_url,timestamp,url
laptop,203,1267393131714617369,Dell Inspiron 3530 Silver Laptop (i3-1305U/Intel UHD Graphics),42893.0,42893.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfMdBJZ9Bhhsy4lUt2VawA9wWoNnOW4Jzzv3VR8IxD0KxyBGpE0enP2grApABeijiSllSYwg86fPJs0IwDHneM3yGDJdXnICrY3BOvPcrOAldSG8t9qHSM_mXXn-aMHD1RDsrMTOpRLnp-VsyLdbC4VzyEgjqiFoO2vETg-Aie2muGUgx7NIN0pRkJ3SwLkHRV48W0O=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315424,https://www.google.co.in/shopping/product/r/IN/1267393131714617369?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDsAg
laptop,204,17242778763965268927,"ASUS Vivobook 15, thin and light laptop, 15.6 inch FHD, Intel Core i3 13th Gen (8GB/512GB SSD/Windows 11/Office 2021) Silver, X1504VA-NJ324WS",33499.0,33499.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeElecJ0qr-pLHRfTMkl03chLyhcz2IvWb18Gwitc7MzeS58P4sywrUpaJRYujByAV5scon3mXEx_loJ3fM_AX_afxUpyCnpB_cg5VIGB2SEZJvNo8wJpOExij3yg1u-HINHtCB6Vs4qA9ruRubEo7ZDPgymBOrpj00LKLpSlrjCTwaLxQGsx3B2_fSwMtr0DXQRo7bQw=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315531,https://www.google.co.in/shopping/product/r/IN/17242778763965268927?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhD3Ag
laptop,205,14193872385590826581,Hp 15s Intel Core I3 13th Gen 1315u - 8 Gb/512 Gb Ssd/Windows 11 Home 15-fd0019tu Thin And Light Laptop,37800.0,37800.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc9B2_xmAkeTfaRR62Cw0OZtOYjmDsLuMHvJavspUBLX0CjuL1UwExssVkh1FZ5RnA-_q5CQcQbaiP1PL3edqYpZIyoJpy_3ZUyhZV5ExIg0KISo26l4wB9pFOHr01ICUl6wP33CIkzU_qFHdTsTpO6ac3YqlWmd728XXmGtjRZQdG4lo75qvDYioW28YV_VUvM4EOPdA=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315708,https://www.google.co.in/shopping/product/r/IN/14193872385590826581?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCBAw
laptop,206,15653078007565443894,"Samsung Galaxy Book4 360 NP750QGK-KG3IN Laptop (Intel Core 7-150U/16GB/1TB/Windows 11 Home/MSO/OLED), 39.62cm (15.6 inch)",96990.0,96990.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCf2EzktyfLqPDDxo0Kv3gPw5DQWAdgk14W9cWBc_FHtOBCFD3XFVW7Av-B7-akGPpMquNWuztw1nDwQq7G3xwQPFoe0YEAcIi166GsduBeKGDdVY6VFHBTGA1d8-MQ1xSlM5ondABeQTl74XPZQ9jMVitzxYgZy-Yxtr17W7HIPkWrfngFprSAqj0wXDp-K66pB2xp2Kg8=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315822,https://www.google.co.in/shopping/product/r/IN/15653078007565443894?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCMAw
laptop,207,14670678535880672528,Lenovo Ideapad 5 15ITL05 (82FG01BAIN) Intel Core i5-1135G7 (11th Gen) 15.6 Inches Notebook Laptop (16GB/512 GB/Windows 11/Graphite Grey/1.6 KG),61890.0,61890.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdY9QC_3vtTJV1CJyYmM2mL4B_N-SLFpPMS4rGnw4gBDeiSJD9uJJW_bzTCmJUXys43TkXBcEHRKNw2z9K26NDerzdExjFV33sjRRYNZVX4ZdMbzk7iPSvIw6pBiuH5SnGlpMmYTc0_Y7w2K5rGCCVEemIv25yWdTZ23GneQ969HAHdM7Mwa81doBG-kYjb6cW_eMTpui4=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315945,"https://www.google.co.in/shopping/product/r/IN/14670678535880672528?prds=oid:2263492547646000489,eto:2263492547646000489_0,epd:2263492547646000489,prmr:1,rsk:PC_4812120576120803256&q=laptop&rss=ChZQQ180ODEyMTIwNTc2MTIwODAzMjU2&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhCPAw&ictx=1"
laptop,208,6692280039013812884,"Dell Inspiron 14 Laptop - Windows 11 & 13th gen Intel Core i3 - 14"" FHD Screen - 8GB - 512G - sin54403001f2dinu1o",42489.98,42489.98,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc13xbTo82MT155I8z5LEv9qzQRQmdKt_j7Vzjb58oQhHtDIfJ3usHcm0eTu3tT7WcF0zeEZ4wlL_6YAE0Wju0zCpSISj0V6dUS_ip7l4pVfimgUE5nrLLPIvPZwN8_vP6X2mngDkwD6rTACDyMUld8BkTP0UEanf_SE-l9E8uFrsSUpM9p-R2XESEvILkaPvFRKoM0MDk=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.315998,"https://www.google.co.in/shopping/product/r/IN/6692280039013812884?prds=oid:6713536843935421963,eto:6713536843935421963_0,epd:6713536843935421963,prmr:1,rsk:PC_13305008945204077403&q=laptop&rss=ChdQQ18xMzMwNTAwODk0NTIwNDA3NzQwMw%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhCYAw&ictx=1"
laptop,209,16042020748225968427,"ASUS - 11.6"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Star Black",26583.0,26583.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeINHtDnljHvIz0jI8dPgJ9WDOPAQ9-cMBtlV9qraWbi_CXk-E3GPYKpDyw797G1_vk2mgwVqK6-_99m6alNuII1HFoTTVFwUwR_Z5-erGERA8A3rctnpWHtD2WG9kZmGh-I-pDuBScky747GicZN5zwB0O9H6omk0YlMQafcQ74pDEmYG5BJnftzVBskZgsTfU44aRqNo=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316130,https://www.google.co.in/shopping/product/r/IN/16042020748225968427?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCpAw
laptop,210,9535977835438821016,"Lenovo IdeaPad 5 Laptop - 14"" - Intel Core i5 Processor (2.40 GHz) - 512GB SSD - 8GB RAM - Windows 10",85290.0,85290.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdC7Hgnxp6vEvR9clXLK_bRPsTw0xH9NNd9nT0WCAEb12blgnGW4CrzVsSbPnDYtqSP7eMF4jQsSRCJTkB9NQSZdSSTJmkKDo6O18_stM3lJSgXvjyULRDhY2mo1r3Sy-I19x2aMELROLrlhZaw4ceIPZyKT9makJ_J-flJIFZk2CVP_MC4Ic0psPlmRNHJ77XRtJ9i0g=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316239,"https://www.google.co.in/shopping/product/r/IN/9535977835438821016?prds=oid:14603693062661619455,eto:14603693062661619455_0,epd:14603693062661619455,prmr:1,rsk:PC_18120097003690936952&q=laptop&rss=ChdQQ18xODEyMDA5NzAwMzY5MDkzNjk1Mg%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhCsAw&ictx=1"
laptop,211,17841467060004318906,"ASUS Vivobook 16, Everyday Laptops, Intel Core i5-12500H (16GB/512GB/Intel Iris Xe Graphics/16.0"" WUXGA/Windows 11 Home) X1605ZAC-MB541WS",52750.0,52750.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCe8mI--Q5_s6JwJ2HIrjo4f0gSA53iAsxgaYt1r30aJAsPPrbC3xGQxYfS45PIC0eMVGJL2aTjRfH4HUIKz1ifzkCb6IznlhfpQ0bGXSaR5TImktSdzMqfGxzfqGPJYReHrWpbKUUHmSlIJzPxA5imSkrpg5aSkwsaQLQJ5VQncDqnMWeE2k14X0gmsiXZzUl3LJiIdzw=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316335,https://www.google.co.in/shopping/product/r/IN/17841467060004318906?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhC9Aw
laptop,212,1057094991871098285,"Lenovo LOQ Gaming Intel Core i5 12th Gen Windows 11 Home Laptop, 83GS000PIN ( Luna Grey,16GB-512GB )",69490.0,69490.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd6HpiDGppscoMtxd44-6l938C8L6jPNgQ9-YdvAj-cHU6RkApF1WS8gHkhJscjoWf7vqQyst6PlNSBy73Cy9xghyW9kTjxCIkrnXRpasAsoTx35WY5AGlLRNpT15rdp647mFZ7ymbc7z4IxsMZO2wzUlNzByoBXVbqYm2LauKphhSgL_sCy_ymDH7nLi1vLZrL5Krx8g=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316427,https://www.google.co.in/shopping/product/r/IN/1057094991871098285?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDHAw
laptop,213,13967512196087140548,Lenovo IdeaPad Slim 3 81WB018EIN 10th Gen Intel Core i3-10110U 15.6 Inches Notebook Laptop (8GB/256GB SSD/Windows 11/Grey/1.7 KG),18999.0,18999.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfmGyJpvm5997VPWktTegiKNqqH5q714K9Zls1MzgPA3By3ovh_yIcbdq4riRHZD4V-SQ419oHVWw66U6sSdGHKzzbO5Guhnsi1tuFZ9_O6ev-HHl-0FKrXfTWKggCFRTcoQVI_3BmgqbEh6xfXjYuf_4BZHQQboa4jnmMOmzo3mjJIXWksMJhPRdw1Ujt0-RM6SlJP7w=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316550,https://www.google.co.in/shopping/product/r/IN/13967512196087140548?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDRAw
laptop,214,17455828082046113087,Asus Vivobook Go 15 Amd Ryzen 3 Quad Core 7320u - 8 Gb/512 Gb Ssd/Windows 11 Home E1504fa-nj322ws Thin And Light Laptop,30990.0,30990.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcLKa8UvgGHT4GXejwClGpIBv7Zd3G8dTj7UVBBeYHRFeUiV8RUcZm_4eelJTz5bCV2uCNKNh-PWnTA9uocaWCXwyuiCQXjsCZHn5VxOGVV0GbcQbv8lIaR8DvXX1cCA_29sI0wJm4WEUydQD6cPJ0pK_-mKbWrC-s-BelRY4kWjBSHk9MndxtGGCwy0eONZ8iu589tuPg=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316790,https://www.google.co.in/shopping/product/r/IN/17455828082046113087?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDbAw
laptop,215,6185180304910490773,New IdeaPad Flex 5 14 Laptop Tablet 81X1004RUS Touch i5 8GB RAM Notebook,63532.0,63532.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfu8V2W-Jt_j-qwVQiQLPaHXzownDeDk-MmDGdUIpCLv81aPBIm2dYKLGJO9ScT8tE1BJDgQosxc5yflXh8TEOU9L7WyqxH8OQ5-DfVU8hSsHDFqNUXZAaS-GirFEfVatNGW9tjpxfK5e_Ki_kP1yMHKIsw0r-t9pe-TOp-ZJyvHgMIoJatWjhnxx3wQR6YKusHAT9fOQ=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316837,"https://www.google.co.in/shopping/product/r/IN/6185180304910490773?prds=oid:12651012680505684201,eto:12651012680505684201_0,epd:12651012680505684201,prmr:1,rsk:PC_4164224546102443826&q=laptop&rss=ChZQQ180MTY0MjI0NTQ2MTAyNDQzODI2&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhDeAw&ictx=1"
laptop,216,899960709232385137,"Apple MacBook Air 2024 (13.6 inch, M3, 8GB, 512GB, macOS, Space Grey)",124900.0,124900.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCciBWfVIEyUA--oSF1YInnPWankeLnwlWFZjoi6BX3wzH76Kjy2w5UtpeM1pnRT10nOxnGGrRuqoDG9ANaQLVKQpL9FTogVg3mBK8X7ZjOIxAyhhDRVC6q8sPGGy8qI-KEH2ohBYNHZNWfhSg-Chz6hGSjcyVp7k55eHMYdDI0KRwgWGjfWpNeEAYqL_LknvOz7WhGrSQ=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316885,https://www.google.co.in/shopping/product/r/IN/899960709232385137?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDuAw
laptop,217,1817916227984379295,Samsung Galaxy Book4 NP750XGK-LG7IN Notebook Laptop (Intel Core 5 Processor 120U/16 GB/512 GB/Intel Iris XE Graphics/Windows 11 Home/MS Office Home &,63000.0,63000.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdiw3ygH3sHHbO3c_HQ3sqLVwmNS1hGPCCWhhsGsFVm66Q7zESVVDxjz5L8IU2c70rH3_Trshwkxv9ljYFDdEwlhWXQIO8EeDyKIf89sX_If8s7v-pz5DS-Vt0XDSeKl5__BhjHohGRMC72LSXOuTRYMXxy3kbVR7V58cWg-CoZiiqEusG4kFr9NBnvnsaEKeyIOk9mog=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316923,https://www.google.co.in/shopping/product/r/IN/1817916227984379295?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhD4Aw
laptop,218,15010735167753984068,"HP AMD Ryzen 5 7520U Laptop, 8GB RAM, 512GB SSD, 15.6"" Screen, Lightweight 1.59 KG, Windows 11",37748.0,37748.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeQWkoqxYsTJXkOhHKEHGQPLdqAzaJR7U0d8jymcIM4LyiNQkU_TiAh7-J7odQgkilk-PPY_pK3vVYRhWO_P9o6h3QQlboS5RnTo8bubiovjQQ0hggwPq5EeVZOAn9EljOglpiHEV1BYFnbZWPb83FUmMt6D6W_VyXt9M0vL2YaGW6eJMRZl9gNGHo_BgGI0BNmADsB=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316958,https://www.google.co.in/shopping/product/r/IN/15010735167753984068?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCCBA
laptop,219,12583374759378746003,"Lenovo IdeaPad Slim 5x Gen 9, Custom AI Laptop (14"", Windows 11 Home, Snapdragon X Plus), 83HL0035IN",76490.0,76490.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeKNI6LqGidADOMWEwFbHGRIkbTlx8VUEyZ6RVi670C_yhS-nFgy6LFzUn0Da66OHarKCPcz5buwz3VbpYd9mAG2BpZ0ASD_-pmH1N9j-NeTksTTYKpW4H9tNIpXjMi55bDNbwZSKkhcy7PhFIIFFNwBlkzG87HfL9Vf_qotPrbBwRnB65xVSfZplbypgP5UWe3lljEcA=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.316996,https://www.google.co.in/shopping/product/r/IN/12583374759378746003?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCMBA
laptop,220,7968828044595542865,"Asus Vivobook S 14 2024 Oled - Ai Pc, Amd Ryzen Ai 9 12 Core Hx 370 - 24 Gb/512 Gb Ssd/Windows 11 Home M5406wa-pp962ws Thin And Light Laptop",105749.0,105749.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCf0DGMIq9kTIKAqDdurGu4dwnCntDyILuFGhjeRNuRmMxbicPYKv4qqqUOFp7R70VejltYVh8rxaibX_3LgPKMGYwZWCpN2B4xY3bnzf0fXykstjK3ttMzLJ2LAE6S3pNP0_3Byx1WTGZ-Y9nbyF-C4FhA-7uFfIVLas4J2Bc3oqROXDRvrGbbV0f4uxPbbAKYPo0XR_o0=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317033,https://www.google.co.in/shopping/product/r/IN/7968828044595542865?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCWBA
laptop,221,5558256520924958993,"HP Pavilion x360 35.6 cm (14) 2-in-1 Laptop 14-ek1151TU, Pink",91999.0,91999.0,97,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcb29gzrIKUP4q9gCN-noi1PlC6xx7nr6ebrTu9da88Kj_vY0H8sF-ag6Ehss3Mw-QQ1toPaPbu8h8y_31dIjSCcDOKiNULvZrIFwJFo1tw51l6OQ0y9rO-d-PEIrbGLt36Z1wlyPjjJ6iGMIeEJFNMxWV7zOG4NHF7zXY1SZBx283OUDSara3JDrN0hMfH4cxuUzoyVJ4=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317067,https://www.google.co.in/shopping/product/r/IN/5558256520924958993?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhCgBA
laptop,222,6536583223466206472,"HP 250R 39.62 cm (15.6) G9 Business Laptop PC, Silver -39.62 cm (15.6) -SVA -Intel Core i3 -8 GB RAM -512 GB -SSD",40999.0,40999.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd9bkjkLLLgOrV4tkOtQ4vOWvB8z5lyC25OYgO0s-f5sWgFcVOjfKBQhbH4NAk44SxtNKglOfwv4Dhiuq2xJdQGmym17TzsjbZn5Vks80QdVIEcPcJ441cS9gQWxNsRCpdKBP3mQ0X4v8yKYw8G4x3o-J-1VIVOvhIgu3akHhBrvSUP1e0CJs-BZdjcp2xhxtE_96zr=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317171,"https://www.google.co.in/shopping/product/r/IN/6536583223466206472?prds=oid:15449497081942055036,eto:15449497081942055036_0,epd:15449497081942055036,prmr:1,rsk:PC_1480570429787561332&q=laptop&rss=ChZQQ18xNDgwNTcwNDI5Nzg3NTYxMzMy&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhCjBA&ictx=1"
laptop,223,2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQkOgIegUIAhCuBA,Dell Inspiron 3535 Amd Ryzen 5 Quad Core 7520u - 8 Gb/512 Gb Ssd/Windows 11 Home Inspiron 3535 Thin And Light Laptop,0.0,0.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeIYaNJpLVBra0flGXVHQvSc15gCn3t5j-ZxD-trcaqpmP_4UZ4NdHhTturJKSbEfpEubo9cMaigi2QUxuL9PHizv0mUnBVZWkvqeaf7dn_9Cy3MyUaLAhqulj4X7auyFw1AnIpJWtsO4j-7r93-sLWxkviXf2efboIqw21N4Z97Dum2kAQWlH2ArygqeZbbpKAaRG1lw=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317222,http://www.flipkart.com/dell-inspiron-3535-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFGGZ9VRF6&lid=LSTCOMH8EPFGGZ9VRF6UPG8EB&marketplace=FLIPKART&cmpid=content_computer_8965229628_gmc
laptop,224,7776376182294768648,Acer Nitro V Intel Core I5 13th Gen 13420h - 16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Geforce Rtx 4050 Anv15-51 Gaming Laptop,81320.4,81320.4,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd2kwq_Xr_Cd5YDQNmoXFPnd7Z-05Jtjsh9Stdu8zAVWbDhQrb712EN4ZNoql9PzQOmyUzfwrpfDp0NAA54buDx4ffrj0hlefPaOuPzY5nWDXg6Yyd08tmD5sWTmR-taLjWxCZcBH9V9gj6qFTcmmlr-vLrOEsAoNsw6e5XAVtqUxzsPGhryAIwev-Rbx9GtCnQoX2D-g=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317271,https://www.google.co.in/shopping/product/r/IN/7776376182294768648?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhC8BA
laptop,225,3126971088324359182,"Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home 2024, Arctic",40490.0,40490.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcp2OExG8xRkSm79Jp1oKOzYpgJlCbwMuLoy4qPilb3yszKyR4DC6DClbs1kSLzm-bjgqQnLcUwIkSAcJ92kyUNqRI6dAwpbO5G7KGeT4UGxb14B5dxgpBj1TgeBMPijl-ZS5e58Mo6Ig_C4RVj_xqiMgr10cg54BLedcDclfjr5BoJZMDL6aZtJc5WcTbTpVQfE-Rg1w=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317331,https://www.google.co.in/shopping/product/r/IN/3126971088324359182?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDHBA
laptop,226,10007438766676534281,"Lenovo Thinkpad L470 Refurbished Laptop, 14"" Screen, Intel Core i5, 8GB Memory, 256GB Solid State Drive, Windows 10, L470.I5.8.256",20355.0,20355.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfY6-LBnwS5L7k5DBiFpqAfqKbH06bHlnIuLfetmBGMdO4N6DQ4oQkSn8Ii-wMCq9yA5Rh6fat-wwOi0NxWhRPLSdLDbL_jrA9bhj40N2v7hyj5tJNtz6GdBjEV3RSjBEwJLF_zE_dhFhdr4y4q6PROoKp9QV5b4BJZtMHts2_DZhDG_26WKxPlUg1qRNGmjhgIiBxE-g=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317371,"https://www.google.co.in/shopping/product/r/IN/10007438766676534281?prds=oid:12179641647091691420,eto:12179641647091691420_0,epd:12179641647091691420,prmr:1,rsk:PC_5700735559300563901&q=laptop&rss=ChZQQ181NzAwNzM1NTU5MzAwNTYzOTAx&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhDKBA&ictx=1"
laptop,227,7889088084059846416,IdeaPad 3 Intel i51035G1 Quad Core 12GB RAM 256GB SSD 156inch Touch Screen Laptop,90201.0,90201.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCew1MOphORT9yGnASYOuDDTAOKFUe6xh2pi0LMH2LlWzEx_dKkn9ESCojMpnbhlRJQV2rXYI8YhWRhj_lwo93hEACB_4GO2-4gZfKlE8Sv4iovMM1Ut10gaKQDogcDn_vUqZ8IrU2RDsbVsnB5mEEL7vYNu27q70EetaiymPWL2RoCJcSSzTB71m4VzKFb5yjbqKxoERg=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317576,https://www.google.co.in/shopping/product/r/IN/7889088084059846416?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDbBA
laptop,228,11734866825837075422,Hp Amd Ryzen 5 Quad Core 7520u - 8 Gb/512 Gb Ssd/Windows 11 Home 14-em0026au Thin And Light Laptop,54999.0,54999.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcUWoQJ1n3vXIP-7o2OgS-kvNWdtodKUdHMiLcv08u5MkR6QOfSCAwPRFoP37oq_vMoNgh-V_9l9ks9uYN337mhO3OrCiNqw6EeeD8BeUtCF2FqZqDy2AFT71JAhhS4Rd1Y6pG2VvRMgvWVUJQ7jWS7Rwt2xSvhZxQpT7DZGQSslkC3YFfeboeupVWrH5eeTKBCcgQw1g=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317613,https://www.google.co.in/shopping/product/r/IN/11734866825837075422?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDlBA
laptop,229,5518298608724929760,Msi Thin 15.6 inch FHD 144Hz Gaming Laptop Intel Core i5-13420H Nvidia GeForce RTX 4050 - 16gb Ddr4 512gb SSD Gray (2025),54990.0,54990.0,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfEaMMVg5Pr0_dMuFm3D87OabD8yXq-lxURrdLEZ2CfIxLViHRbkMtic_JkQW4orh9rneagY-Z-wxdXRX2WeP2B9_GOogZOhV6q043x0IecxBGaXRTyPezzaE6Nr4wi5tjtXNDaGgrT8vwbUldtBC9qoXKfiPW7apjtxoBLMJlOyg2xVSd1u8yNMMPEpDavEnkLvF3M1Q=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317649,https://www.google.co.in/shopping/product/r/IN/5518298608724929760?gl=in&hl=en&q=laptop&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQ3JAGegUIAhDwBA
laptop,230,16009140275661884689,Acer Aspire Go 15 Slim Laptop 156 FHD 1920 x 1080 IPS Intel Core i3N305 Intel UHD Graphics 8GB LPDDR5 128GB UFS WiFi 6 AI PC Windows,30299.85,30299.85,96,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcp5dIt7t14F2p39avWSJUUnl6pt0vsme7_WBtkMGNHM3ofivB8AOhicvyIAOn0kBl3lXo4uMyZ9DWahtCghLIAQH-AwK5OZB3Uyno-sSNMqdzt2RwHpy86yGjJa17fzdf2RP01fWKhcu6OtLj4c-c1ZCswGEls9T-oHFqFWkdKY3DKLy9slYrISSTauIa3wL-1QG1Iiw=s180-rw-pd-pc0x00ffffff,2025-08-08T02:22:35.317686,"https://www.google.co.in/shopping/product/r/IN/16009140275661884689?prds=oid:15041660369897614733,eto:15041660369897614733_0,epd:15041660369897614733,prmr:1,rsk:PC_6239726228034230797&q=laptop&rss=ChZQQ182MjM5NzI2MjI4MDM0MjMwNzk3&hl=en&gl=in&sa=X&ved=2ahUKEwi4lp7vk_qOAxU8ZUECHSpGFCgQlegIegUIAhDzBA&ictx=1"
